cell_label,X,Y,class,subclass
1104095349102340102-2,6.683667000192264,3.731208230438164,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180839-1,6.580526952889255,3.823493264776844,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340433-1,6.833338494068833,3.8209761496065897,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180921-1,6.613607513595442,3.765539606127179,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340408-1,6.831210104255131,3.908877081862301,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202180783,6.58836462141532,3.799337622364906,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180890-1,6.598264751818166,3.7825990660794857,33 Vascular,333 Endo NN
1104095349102350107,6.701319300475713,3.726469535922996,30 Astro-Epen,319 Astro-TE NN
1104095349102340340-1,6.808033803546213,3.947759442730109,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180853-1,6.601030436208269,3.941689315226738,34 Immune,334 Microglia NN
1104095349102340445-2,6.839895020426343,3.837333602297546,30 Astro-Epen,319 Astro-TE NN
1104095349102180846-1,6.581192625672755,3.8123849022146015,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340359-1,6.796321028747278,3.758320704769474,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180907-1,6.605474839197811,3.770899694446257,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340440-1,6.840635775672536,3.8851222899297913,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340371-1,6.818741898356365,3.9375519979668594,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340446,6.843168942863797,3.86362687806652,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340447-1,6.83921881445807,3.826921978478681,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340174-1,6.714390809510115,3.723894251687256,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340272,6.787275596697461,3.9708895989873776,33 Vascular,333 Endo NN
1104095349102180888-1,6.61953203828878,3.9651233082013135,30 Astro-Epen,319 Astro-TE NN
1104095349102180806-1,6.571298302362529,3.841304002936994,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190957,6.669567731095992,3.728060188508624,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180922-1,6.641040228126092,3.980388764336877,31 OPC-Oligo,327 Oligo NN
1104095349102340392-2,6.812757281171407,3.7714877034436816,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350214,6.7688994498842,3.736684886390462,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340430-1,6.841112292581456,3.896850535979646,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340172,6.744954932943543,3.993785356197129,33 Vascular,331 Peri NN
1104095349102180816-1,6.572459325508692,3.825234817665335,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180979,6.63716932288286,3.7396792238887553,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180855-1,6.5862472949168325,3.7909314936367418,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340462-1,6.8465400004178365,3.85433390708719,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202340419,6.847316711940569,3.843557279518912,33 Vascular,333 Endo NN
1104095349102350194,6.753877956333592,3.726707610096187,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180802-1,6.578825723989516,3.919621665499978,31 OPC-Oligo,327 Oligo NN
1104095349102340424-1,6.838836146460681,3.912326606980528,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350176,6.741372036797685,3.722427253982014,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180791-1,6.565476093370208,3.8521102922621457,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180831-1,6.57491983136393,3.805547050668191,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340454-1,6.840339818617414,3.807603843002129,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102181003,6.675260535351599,3.999524960078616,30 Astro-Epen,319 Astro-TE NN
1104095349202340096,6.687281297863783,3.7180191071430193,33 Vascular,333 Endo NN
1104095349202180844,6.617187359574398,3.748361535563026,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180785-1,6.565137878295757,3.880475561879014,33 Vascular,333 Endo NN
1104095349102180811-1,6.570029071694778,3.815831740659092,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180857-1,6.584883872806522,3.783762456168616,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190883,6.623328558396723,3.7425490593400568,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102181019,6.655526017661622,3.725227824215051,07 CTX-MGE GABA,053 Sst Gaba
1104095349102180799-1,6.56619912011601,3.828881430594591,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340379-1,6.824117807888863,3.9449616902231575,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180879,6.594943887598728,3.7685518753059504,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180817-1,6.587307226203154,3.941283305283429,31 OPC-Oligo,327 Oligo NN
1104095349102340472-1,6.848001479190246,3.825347164228404,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180964-1,6.6584052409132735,3.997088910795411,33 Vascular,332 SMC NN
1104095349102180834-1,6.576707996851203,3.7951854819779554,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180868-1,6.587519594176025,3.7762975153529528,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180783-1,6.568903579472332,3.907051462113344,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102340201-1,6.725430039749401,3.714824335939144,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340344-1,6.811681205372617,3.962646188055999,30 Astro-Epen,319 Astro-TE NN
1104095349102340418-1,6.8395733536531935,3.923251918975849,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180860-1,6.607838600573951,3.968038107642398,30 Astro-Epen,319 Astro-TE NN
1104095349102350212,6.76672805039515,3.7253131388593337,31 OPC-Oligo,327 Oligo NN
1104095349202180827,6.6360252236568,3.989197635112857,33 Vascular,332 SMC NN
1104095349102180895-1,6.6048534293680055,3.753473110649718,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180976-1,6.632403551948876,3.732096081443415,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340478-1,6.855766222757111,3.858733900071977,30 Astro-Epen,319 Astro-TE NN
1104095349102340388-1,6.809686714458016,3.7521439584552536,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180900-1,6.625393160741082,3.984269834070223,30 Astro-Epen,319 Astro-TE NN
1104095349102180989,6.6665487492940265,4.003920501563108,33 Vascular,332 SMC NN
1104095349102181010,6.676782061419619,4.006572592626027,33 Vascular,330 VLMC NN
1104095349102340486-1,6.855150860210932,3.836446899073701,33 Vascular,332 SMC NN
1104095349102340465-2,6.854125754159163,3.889298151891296,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102340438,6.830926170878486,3.775260586192181,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180772-1,6.5569360052259205,3.853903968032895,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180804,6.566471482666017,3.806773261750216,06 CTX-CGE GABA,046 Vip Gaba
1104095349102340449-1,6.849146880941557,3.909983822349479,33 Vascular,333 Endo NN
1104095349102340413-1,6.837616822943666,3.9361219094231794,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102180782,6.557915338992274,3.8362976110173728,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180950-1,6.62447377716215,3.733208785138837,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340398-1,6.829987788347762,3.948960676140458,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340374-2,6.822212256702469,3.958857846032583,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340425,6.8420600775778455,3.929574769616047,31 OPC-Oligo,327 Oligo NN
1104095349102340363-1,6.7963306920144415,3.7371180218595823,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102340466-1,6.8435488130304245,3.7931980200432776,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180784,6.568290859325131,3.92142003150655,30 Astro-Epen,319 Astro-TE NN
1104095349102180764-1,6.555835775904843,3.8832387031326014,33 Vascular,331 Peri NN
1104095349102180824-1,6.572723216338458,3.785575612339689,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180801-1,6.58131655409505,3.949279054977088,31 OPC-Oligo,327 Oligo NN
1104095349102340482-1,6.850947755945749,3.803697488005172,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340451-1,6.850668335914768,3.919734322849011,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180920-1,6.61089451902052,3.737890852204269,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349202340462,6.858732579302953,3.82501516105993,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180845-1,6.576511952192693,3.7751667166739113,30 Astro-Epen,319 Astro-TE NN
1104095349102190919,6.644567028090707,3.717035566111241,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180807,6.565710744830503,3.793730315292337,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180773-1,6.554625854496136,3.8253009283367465,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340507-1,6.863291085935674,3.842266304338613,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102350100,6.694317106304802,3.703318636522192,07 CTX-MGE GABA,053 Sst Gaba
1104095349102180874,6.616782602591413,3.988697408499213,33 Vascular,330 VLMC NN
1104095349202180896,6.670908667582434,4.013033588618956,33 Vascular,332 SMC NN
1104095349102180748-1,6.553293025894903,3.892582224566209,30 Astro-Epen,319 Astro-TE NN
1104095349102340406-1,6.835682198600325,3.951482384143485,33 Vascular,333 Endo NN
1104095349102180758-1,6.549825413040477,3.847144674810973,01 IT-ET Glut,007 L2/3 IT CTX Glut
1104095349102340441-2,6.829812189567793,3.7604300276962137,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180788-1,6.559112797943728,3.8036737157575047,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190828,6.591370820628316,3.7515075981156594,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340293-1,6.795539743781418,3.991930869629329,30 Astro-Epen,319 Astro-TE NN
1104095349102350141,6.718014359204363,3.701415742045565,30 Astro-Epen,319 Astro-TE NN
1104095349102340508-1,6.866391611770517,3.8669002249405375,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102181041,6.69277531039158,4.018725505878237,30 Astro-Epen,319 Astro-TE NN
1104095349102180779-1,6.554169642809613,3.814570433721336,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190879,6.619132033813846,3.7267656005212233,30 Astro-Epen,319 Astro-TE NN
1104095349202180689,6.547869964803461,3.837110315023744,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340506-2,6.867259619072256,3.877351387253796,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340483-2,6.86243641478433,3.9036725286131424,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340434-1,6.847585205226021,3.939460430342423,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180818-1,6.56870803398387,3.7768039165080713,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180741,6.545826807376287,3.8762467887425913,30 Astro-Epen,319 Astro-TE NN
1104095349102180880,6.62518677482484,3.999922089388416,33 Vascular,333 Endo NN
1104095349102340528-1,6.869533769144231,3.850324877013443,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180827-1,6.5975063743393605,3.98136112071596,30 Astro-Epen,319 Astro-TE NN
1104095349102340393-1,6.834097681747967,3.963492576928025,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340527,6.86580699066434,3.818754336313503,31 OPC-Oligo,327 Oligo NN
1104095349102180755-1,6.545670330661995,3.829699158139464,31 OPC-Oligo,326 OPC NN
1104095349102181016,6.682173251024414,4.022988043097414,33 Vascular,330 VLMC NN
1104095349102340493-2,6.863492655585363,3.912848088906385,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180789-1,6.557344697597343,3.7902613896241792,30 Astro-Epen,319 Astro-TE NN
1104095349102350076,6.680761323257842,3.696645243341605,30 Astro-Epen,319 Astro-TE NN
1104095349102190818,6.589235436416496,3.743576704781381,33 Vascular,333 Endo NN
1104095349202180889,6.6661222525293065,4.020774775312346,33 Vascular,330 VLMC NN
1104095349102350236,6.784922761292574,3.7131490671810727,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180795-1,6.560752601988733,3.781382924585224,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350137,6.710979495588766,3.693767455420198,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102190891,6.62730665512119,3.714033871367299,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350210,6.762197205132026,3.7029322644436617,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180781-1,6.572940990997372,3.9586535162832126,30 Astro-Epen,319 Astro-TE NN
1104095349102340060,6.695180654725943,4.027306169389371,33 Vascular,330 VLMC NN
1104095349102340477-1,6.862836072333092,3.9227490179860327,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202180668,6.540051707515663,3.842731274920167,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180819,6.568181587612522,3.76528543520708,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180769-1,6.549559073836374,3.799660098337808,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340502-1,6.855029007919223,3.778405259724174,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102180932-1,6.647469130935374,4.01803705469467,33 Vascular,330 VLMC NN
1104095349102340467-1,6.8397715832838175,3.75409538786992,30 Astro-Epen,319 Astro-TE NN
1104095349102340537-1,6.867235921357109,3.8036317264966506,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340520-1,6.863353669320608,3.7935788609153422,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180752-1,6.54243450238919,3.81879528986067,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340422-1,6.819378478685566,3.73242558369426,30 Astro-Epen,319 Astro-TE NN
1104095349102180762-1,6.545093437620298,3.806875693313104,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340548-1,6.87769530756929,3.8690030425645583,30 Astro-Epen,319 Astro-TE NN
1104095349102340549-1,6.876704498559354,3.838948637119541,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180841-1,6.6010270470449965,3.994730009358276,30 Astro-Epen,319 Astro-TE NN
1104095349202180703,6.55008809392362,3.790898926332452,31 OPC-Oligo,327 Oligo NN
1104095349102180883-1,6.622630610515667,4.009501334723344,33 Vascular,330 VLMC NN
1104095349202180754,6.572931904296178,3.752582445734592,30 Astro-Epen,319 Astro-TE NN
1104095349102340551-1,6.873071140424747,3.8139128054366784,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190824,6.589632109950177,3.733300996183558,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180739-1,6.553157812351618,3.938417879142349,30 Astro-Epen,319 Astro-TE NN
1104095349202340331,6.822382221983666,3.9889916923210578,33 Vascular,331 Peri NN
1104095349202180769,6.610475143153957,4.003534200952746,33 Vascular,330 VLMC NN
1104095349102181052,6.7025917179574845,4.033207910393683,30 Astro-Epen,318 Astro-NT NN
1104095349102340464-1,6.857546412431999,3.946196786725384,06 CTX-CGE GABA,046 Vip Gaba
1104095349102340251,6.78264690607908,4.016432242940269,06 CTX-CGE GABA,049 Lamp5 Gaba
1104095349102340554-1,6.877851194218168,3.8265253729230633,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102340503,6.8721974873296805,3.916021018646528,06 CTX-CGE GABA,046 Vip Gaba
1104095349102340523-1,6.875227710158305,3.906372049497744,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340560,6.881479215157511,3.8529368985026378,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340427-1,6.845948697424827,3.965944727931815,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180729-1,6.534132050198018,3.836779232121825,31 OPC-Oligo,327 Oligo NN
1104095349102350233,6.779065652935364,3.700813322171747,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349202180882,6.668568975028179,4.030395451017249,30 Astro-Epen,318 Astro-NT NN
1104095349102340401-1,6.838300132192992,3.975589989916635,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180728,6.534370602217158,3.830114060489185,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102180951-1,6.655259301451364,4.027512841807456,30 Astro-Epen,318 Astro-NT NN
1104095349102350207,6.756382825544373,3.690966002872067,07 CTX-MGE GABA,053 Sst Gaba
1104095349202340493,6.881287882828223,3.886541232400949,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340300-1,6.8010270248123605,4.009345125179729,31 OPC-Oligo,327 Oligo NN
1104095349102180722-1,6.530966429860536,3.8453401977597768,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340470,6.839489960976759,3.742099644094537,30 Astro-Epen,319 Astro-TE NN
1104095349102180759-1,6.542048921862218,3.794146795668972,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340559-1,6.884517186564921,3.874060567205374,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340083,6.708736866750487,4.038021439848752,30 Astro-Epen,318 Astro-NT NN
1104095349102340453-2,6.856519714964383,3.9571691355135217,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340488-1,6.869437319240033,3.93388051442263,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340544-1,6.868720259794042,3.783818152930018,30 Astro-Epen,319 Astro-TE NN
1104095349102180763-1,6.545033011155129,3.785102642973367,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190848,6.600145037000106,3.7163758339379207,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350162,6.729069540125529,3.682061109761096,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349202340413,6.853094485474835,3.96503367918548,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340489-1,6.866920428256796,3.9437547047475054,31 OPC-Oligo,327 Oligo NN
1104095349202180744,6.593207932954888,4.000709787352137,30 Astro-Epen,319 Astro-TE NN
1104095349102180878,6.625005523755227,4.021422671589861,20 MB GABA,213 SCsg Gabrr2 Gaba
1104095349102340457-1,6.831411543201001,3.727691048221369,02 NP-CT-L6b Glut,032 L5 NP CTX Glut
1104095349102180786-1,6.5526998244930645,3.764416282666417,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340511-1,6.8540618073302735,3.752660442469656,33 Vascular,333 Endo NN
1104095349102180730-1,6.53437816058881,3.8031348580680855,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349202340084,6.717606562557906,4.041617861341089,30 Astro-Epen,318 Astro-NT NN
1104095349102340573,6.883144478630591,3.813520374280885,01 IT-ET Glut,019 L2/3 IT PPP Glut
1104095349102180716-1,6.528390513508407,3.823479884512566,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350278,6.814264789696584,3.712077902501288,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102190916,6.636710715019305,3.691387007997173,30 Astro-Epen,319 Astro-TE NN
1104095349102340473-2,6.839572802450887,3.73374391034929,07 CTX-MGE GABA,053 Sst Gaba
1104095349102350252,6.791946296096405,3.6974069501135887,30 Astro-Epen,319 Astro-TE NN
1104095349202340451,6.849154025462007,3.743873152086688,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350125,6.704696288990389,3.6765782692260016,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340402-1,6.839492256031514,3.987089252556889,30 Astro-Epen,319 Astro-TE NN
1104095349102190956,6.663318991264848,3.6817378148680553,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102350297-1,6.825041526222231,3.71837899357132,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102340375-1,6.829277061693491,3.998849227339999,31 OPC-Oligo,327 Oligo NN
1104095349102350237,6.781878123918497,3.690654961117732,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340546-1,6.870537293570399,3.772831612296892,33 Vascular,333 Endo NN
1104095349102190934,6.651519969953453,3.682052905165496,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102340569-1,6.8792234655338085,3.788038873281155,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180721,6.527396191585579,3.8103154174008615,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340439-1,6.851041120815172,3.979987246830208,31 OPC-Oligo,327 Oligo NN
1104095349102340581-1,6.894755651385207,3.857128704285288,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102180693-1,6.521055325996196,3.834330526840728,06 CTX-CGE GABA,047 Sncg Gaba
1104095349102180682-1,6.519295574880333,3.8641692200107816,30 Astro-Epen,319 Astro-TE NN
1104095349102340487-2,6.867806487059003,3.957889760440473,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340582-1,6.886160417163303,3.8014557594975975,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340459-1,6.859421581327143,3.971201953268277,31 OPC-Oligo,327 Oligo NN
1104095349102180746-1,6.53749513254313,3.777584799239428,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102350223,6.768838612539155,3.681466148734579,01 IT-ET Glut,005 L5 IT CTX Glut
1104095349102190785,6.565734463356053,3.7348168685895455,01 IT-ET Glut,021 L4 RSP-ACA Glut
1104095349102340476-1,6.864732823264653,3.96493845359008,01 IT-ET Glut,020 L2/3 IT RSP Glut
1104095349102340586-1,6.896257707898057,3.873070675802761,01 IT-ET Glut,020 L2/3 IT RSP Glut
